member_id,checkin,checkout
100039,2020-04-22T01:22:52Z,2020-04-22T02:58:52Z
100039,2020-04-30T01:01:28Z,2020-04-30T01:25:28Z
100040,2020-04-04T10:03:55Z,2020-04-04T11:29:55Z
100040,2020-04-17T22:55:21Z,2020-04-18T00:07:21Z
100040,2020-04-22T10:03:06Z,2020-04-22T10:57:06Z
100040,2020-04-24T18:57:38Z,2020-04-24T19:30:38Z
100040,2020-04-26T12:36:34Z,2020-04-26T14:21:34Z
100040,2020-04-26T22:11:49Z,2020-04-26T23:09:49Z
100040,2020-04-27T14:36:01Z,2020-04-27T15:07:01Z
100040,2020-04-29T07:00:47Z,2020-04-29T08:40:47Z
100041,2020-04-03T15:16:26Z,2020-04-03T16:11:26Z
100041,2020-04-05T05:15:34Z,2020-04-05T05:43:34Z
100041,2020-04-07T01:30:17Z,2020-04-07T02:39:17Z
100041,2020-04-09T05:40:28Z,2020-04-09T06:20:28Z
100041,2020-04-12T16:32:33Z,2020-04-12T18:22:33Z
100041,2020-04-14T07:51:28Z,2020-04-14T09:50:28Z
100041,2020-04-16T02:37:16Z,2020-04-16T03:16:16Z
100041,2020-04-16T14:40:59Z,2020-04-16T16:27:59Z
100041,2020-04-20T00:32:30Z,2020-04-20T01:35:30Z
100041,2020-04-24T08:46:34Z,2020-04-24T09:16:34Z
100041,2020-04-30T00:39:56Z,2020-04-30T02:06:56Z
100041,2020-04-30T05:00:09Z,2020-04-30T06:54:09Z
100042,2020-04-08T03:18:46Z,2020-04-08T04:56:46Z
100042,2020-04-18T01:56:39Z,2020-04-18T03:26:39Z
100042,2020-04-21T18:50:02Z,2020-04-21T19:28:02Z
100042,2020-04-26T15:02:39Z,2020-04-26T15:56:39Z
100042,2020-04-28T03:40:01Z,2020-04-28T04:10:01Z
100043,2020-04-09T22:42:38Z,2020-04-09T23:41:38Z
100043,2020-04-10T23:42:35Z,2020-04-11T00:26:35Z
100043,2020-04-13T05:01:07Z,2020-04-13T05:42:07Z
100043,2020-04-15T23:01:39Z,2020-04-16T00:28:39Z
100043,2020-04-23T13:37:59Z,2020-04-23T14:01:59Z
100044,2020-04-01T13:32:27Z,2020-04-01T14:25:27Z
100044,2020-04-01T16:15:25Z,2020-04-01T16:57:25Z
100044,2020-04-05T21:52:29Z,2020-04-05T22:16:29Z
100044,2020-04-09T00:59:05Z,2020-04-09T02:34:05Z
100044,2020-04-12T10:01:14Z,2020-04-12T11:47:14Z
100044,2020-04-14T10:07:28Z,2020-04-14T11:01:28Z
100044,2020-04-15T21:48:39Z,2020-04-15T23:12:39Z
100044,2020-04-16T23:57:37Z,2020-04-17T01:53:37Z
100044,2020-04-17T05:38:59Z,2020-04-17T06:19:59Z
100044,2020-04-18T01:41:01Z,2020-04-18T02:55:01Z
100044,2020-04-22T10:04:31Z,2020-04-22T10:37:31Z
100044,2020-04-25T02:59:13Z,2020-04-25T04:20:13Z
100044,2020-04-26T19:25:27Z,2020-04-26T20:16:27Z
100044,2020-04-29T23:39:19Z,2020-04-30T00:11:19Z
100045,2020-04-01T18:26:27Z,2020-04-01T19:54:27Z
100045,2020-04-01T22:27:38Z,2020-04-02T00:23:38Z
100045,2020-04-04T11:47:58Z,2020-04-04T12:16:58Z
100045,2020-04-05T06:50:49Z,2020-04-05T07:27:49Z
100045,2020-04-07T23:51:24Z,2020-04-08T01:07:24Z
100045,2020-04-09T08:36:31Z,2020-04-09T09:19:31Z
100045,2020-04-11T04:02:57Z,2020-04-11T05:41:57Z
100045,2020-04-13T07:04:36Z,2020-04-13T08:49:36Z
100045,2020-04-18T00:13:13Z,2020-04-18T01:32:13Z
100045,2020-04-19T05:59:04Z,2020-04-19T07:14:04Z
100045,2020-04-20T10:44:46Z,2020-04-20T11:31:46Z
100045,2020-04-23T06:17:54Z,2020-04-23T07:30:54Z
100045,2020-04-24T09:11:04Z,2020-04-24T11:10:04Z
100045,2020-04-26T04:20:32Z,2020-04-26T06:10:32Z
100046,2020-04-03T11:58:33Z,2020-04-03T12:31:33Z
100046,2020-04-03T12:21:52Z,2020-04-03T13:27:52Z
100046,2020-04-07T02:46:00Z,2020-04-07T04:24:00Z
100046,2020-04-07T18:24:34Z,2020-04-07T18:49:34Z
100046,2020-04-18T04:48:05Z,2020-04-18T06:37:05Z
100046,2020-04-18T23:19:47Z,2020-04-19T00:49:47Z
100046,2020-04-20T01:02:21Z,2020-04-20T01:40:21Z
100046,2020-04-26T14:55:10Z,2020-04-26T16:21:10Z
100046,2020-04-28T09:26:29Z,2020-04-28T11:17:29Z
100047,2020-04-02T18:10:29Z,2020-04-02T18:44:29Z
100047,2020-04-13T13:05:11Z,2020-04-13T13:55:11Z
100047,2020-04-14T01:37:15Z,2020-04-14T02:16:15Z
100047,2020-04-15T19:12:28Z,2020-04-15T21:07:28Z
100047,2020-04-17T23:34:25Z,2020-04-18T01:34:25Z
100047,2020-04-24T17:32:10Z,2020-04-24T19:15:10Z
100047,2020-04-25T16:06:41Z,2020-04-25T17:06:41Z
100047,2020-04-29T05:10:12Z,2020-04-29T07:00:12Z
100047,2020-04-30T02:03:56Z,2020-04-30T03:47:56Z
100048,2020-04-02T02:02:50Z,2020-04-02T03:36:50Z
100048,2020-04-02T08:40:44Z,2020-04-02T10:08:44Z
100048,2020-04-03T21:58:12Z,2020-04-03T23:09:12Z
100048,2020-04-04T22:26:36Z,2020-04-04T23:01:36Z
100048,2020-04-05T13:15:29Z,2020-04-05T14:10:29Z
100048,2020-04-11T15:42:10Z,2020-04-11T17:10:10Z
100048,2020-04-14T13:24:27Z,2020-04-14T15:16:27Z
100048,2020-04-19T01:38:57Z,2020-04-19T02:26:57Z
100048,2020-04-22T02:21:24Z,2020-04-22T04:16:24Z
100048,2020-04-22T02:22:56Z,2020-04-22T03:20:56Z
100048,2020-04-22T12:01:09Z,2020-04-22T13:53:09Z
100048,2020-04-26T23:57:27Z,2020-04-27T00:28:27Z
100048,2020-04-30T03:52:07Z,2020-04-30T05:52:07Z
100048,2020-04-30T09:29:45Z,2020-04-30T10:36:45Z
100049,2020-04-01T05:03:15Z,2020-04-01T05:23:15Z
100049,2020-04-01T16:19:20Z,2020-04-01T16:46:20Z
100049,2020-04-03T19:26:15Z,2020-04-03T21:03:15Z
100049,2020-04-07T11:27:02Z,2020-04-07T12:42:02Z
100049,2020-04-10T17:40:24Z,2020-04-10T18:12:24Z
100049,2020-04-11T07:30:33Z,2020-04-11T08:49:33Z
100049,2020-04-17T00:29:53Z,2020-04-17T01:35:53Z
100049,2020-04-18T11:59:48Z,2020-04-18T13:18:48Z
100049,2020-04-19T00:11:34Z,2020-04-19T01:51:34Z
100049,2020-04-20T14:09:40Z,2020-04-20T14:55:40Z
100049,2020-04-20T19:56:33Z,2020-04-20T20:45:33Z
100049,2020-04-28T06:42:44Z,2020-04-28T08:06:44Z
100049,2020-04-28T09:04:30Z,2020-04-28T10:13:30Z
100049,2020-04-30T17:47:25Z,2020-04-30T18:39:25Z
100050,2020-04-02T09:05:34Z,2020-04-02T09:55:34Z
100050,2020-04-09T06:44:12Z,2020-04-09T08:40:12Z
100050,2020-04-13T12:22:21Z,2020-04-13T13:20:21Z
100050,2020-04-21T16:40:55Z,2020-04-21T17:51:55Z
100050,2020-04-23T22:05:26Z,2020-04-24T00:00:26Z
100050,2020-04-24T20:44:36Z,2020-04-24T22:11:36Z
100050,2020-04-25T21:53:27Z,2020-04-25T23:49:27Z
100050,2020-04-28T10:54:40Z,2020-04-28T12:19:40Z
100050,2020-04-29T09:46:43Z,2020-04-29T11:15:43Z
100050,2020-04-30T09:38:46Z,2020-04-30T11:03:46Z
100051,2020-04-06T13:27:42Z,2020-04-06T14:57:42Z
100051,2020-04-07T03:13:59Z,2020-04-07T03:56:59Z
100051,2020-04-08T20:25:40Z,2020-04-08T21:19:40Z
100051,2020-04-11T04:13:57Z,2020-04-11T05:20:57Z
100051,2020-04-13T06:53:41Z,2020-04-13T08:19:41Z
100051,2020-04-14T20:21:19Z,2020-04-14T22:12:19Z
100051,2020-04-24T08:02:13Z,2020-04-24T08:57:13Z
100051,2020-04-24T14:25:38Z,2020-04-24T15:17:38Z
100051,2020-04-25T12:33:00Z,2020-04-25T14:17:00Z
100051,2020-04-26T02:25:31Z,2020-04-26T04:08:31Z
100051,2020-04-29T10:56:19Z,2020-04-29T12:26:19Z
100052,2020-04-07T07:42:52Z,2020-04-07T08:49:52Z
100052,2020-04-08T00:52:29Z,2020-04-08T02:35:29Z
100052,2020-04-11T01:15:03Z,2020-04-11T02:02:03Z
100052,2020-04-14T17:39:36Z,2020-04-14T19:37:36Z
100052,2020-04-16T00:27:21Z,2020-04-16T01:58:21Z
100052,2020-04-21T03:00:41Z,2020-04-21T04:43:41Z
100052,2020-04-25T11:15:30Z,2020-04-25T11:38:30Z
100052,2020-04-26T13:45:48Z,2020-04-26T14:28:48Z
100052,2020-04-29T02:35:26Z,2020-04-29T02:59:26Z
100053,2020-04-05T10:48:09Z,2020-04-05T12:05:09Z
100053,2020-04-09T09:33:41Z,2020-04-09T10:47:41Z
100053,2020-04-10T02:24:06Z,2020-04-10T04:17:06Z
100053,2020-04-11T05:04:57Z,2020-04-11T05:37:57Z
100053,2020-04-11T19:25:13Z,2020-04-11T19:48:13Z
100053,2020-04-13T14:07:40Z,2020-04-13T14:29:40Z
100053,2020-04-14T21:04:09Z,2020-04-14T21:26:09Z
100053,2020-04-15T14:54:56Z,2020-04-15T16:47:56Z
100053,2020-04-16T21:40:22Z,2020-04-16T23:02:22Z
100053,2020-04-16T23:15:33Z,2020-04-17T00:50:33Z
100053,2020-04-20T14:39:37Z,2020-04-20T15:00:37Z
100053,2020-04-23T19:50:48Z,2020-04-23T20:28:48Z
100053,2020-04-27T10:16:00Z,2020-04-27T11:24:00Z
100053,2020-04-27T18:14:35Z,2020-04-27T19:49:35Z
100054,2020-04-02T02:40:21Z,2020-04-02T04:37:21Z
100054,2020-04-04T09:05:41Z,2020-04-04T10:28:41Z
100054,2020-04-05T07:28:05Z,2020-04-05T08:45:05Z
100054,2020-04-05T09:52:23Z,2020-04-05T11:34:23Z
100054,2020-04-07T05:52:25Z,2020-04-07T06:47:25Z
100054,2020-04-08T16:02:31Z,2020-04-08T16:58:31Z
100054,2020-04-08T21:57:07Z,2020-04-08T23:01:07Z
100054,2020-04-12T10:02:00Z,2020-04-12T11:37:00Z
100054,2020-04-14T21:02:19Z,2020-04-14T22:33:19Z
100054,2020-04-18T06:57:19Z,2020-04-18T07:32:19Z
100054,2020-04-19T02:51:51Z,2020-04-19T04:17:51Z
100054,2020-04-22T06:56:30Z,2020-04-22T08:36:30Z
100054,2020-04-24T16:30:25Z,2020-04-24T18:28:25Z
100054,2020-04-27T03:50:50Z,2020-04-27T04:43:50Z
100055,2020-04-03T18:44:18Z,2020-04-03T19:43:18Z
100055,2020-04-03T23:54:31Z,2020-04-04T00:53:31Z
100055,2020-04-06T15:32:20Z,2020-04-06T16:01:20Z
100055,2020-04-10T00:16:50Z,2020-04-10T01:18:50Z
100055,2020-04-10T23:54:46Z,2020-04-11T01:52:46Z
100055,2020-04-13T20:13:32Z,2020-04-13T21:33:32Z
100055,2020-04-14T17:57:00Z,2020-04-14T18:37:00Z
100055,2020-04-16T12:40:05Z,2020-04-16T14:37:05Z
100055,2020-04-19T05:55:49Z,2020-04-19T07:37:49Z
100055,2020-04-22T12:04:44Z,2020-04-22T12:56:44Z
100055,2020-04-25T05:06:02Z,2020-04-25T06:12:02Z
100055,2020-04-30T04:09:49Z,2020-04-30T06:07:49Z
100056,2020-04-02T01:37:43Z,2020-04-02T03:31:43Z
100056,2020-04-03T00:16:52Z,2020-04-03T01:42:52Z
100056,2020-04-04T03:30:20Z,2020-04-04T04:06:20Z
100056,2020-04-13T12:49:45Z,2020-04-13T13:41:45Z
100056,2020-04-14T05:50:07Z,2020-04-14T06:38:07Z
100056,2020-04-18T15:38:06Z,2020-04-18T16:31:06Z
100056,2020-04-29T03:34:25Z,2020-04-29T04:11:25Z
100056,2020-04-29T03:44:31Z,2020-04-29T04:44:31Z
100057,2020-04-03T02:12:55Z,2020-04-03T03:21:55Z
100057,2020-04-06T02:49:05Z,2020-04-06T03:16:05Z
100057,2020-04-11T02:28:09Z,2020-04-11T03:00:09Z
100057,2020-04-11T08:49:42Z,2020-04-11T09:34:42Z
100057,2020-04-14T03:37:55Z,2020-04-14T05:16:55Z
100057,2020-04-20T14:25:22Z,2020-04-20T16:25:22Z
100057,2020-04-23T08:16:59Z,2020-04-23T10:07:59Z
100057,2020-04-24T03:18:18Z,2020-04-24T04:14:18Z
100057,2020-04-26T04:33:02Z,2020-04-26T06:00:02Z
100057,2020-04-28T23:30:54Z,2020-04-29T01:08:54Z
100057,2020-04-30T01:02:43Z,2020-04-30T01:48:43Z
100057,2020-04-30T03:23:58Z,2020-04-30T04:56:58Z
100058,2020-04-02T05:11:40Z,2020-04-02T06:29:40Z
100058,2020-04-02T19:02:32Z,2020-04-02T19:47:32Z
100058,2020-04-03T05:56:45Z,2020-04-03T06:29:45Z
100058,2020-04-03T08:20:36Z,2020-04-03T09:14:36Z
100058,2020-04-04T16:24:34Z,2020-04-04T17:16:34Z
100058,2020-04-05T18:37:07Z,2020-04-05T19:14:07Z
100058,2020-04-06T14:41:33Z,2020-04-06T15:55:33Z
100058,2020-04-13T14:26:26Z,2020-04-13T16:13:26Z
100058,2020-04-16T13:11:24Z,2020-04-16T15:00:24Z
100058,2020-04-18T13:03:46Z,2020-04-18T13:35:46Z
100058,2020-04-25T10:40:10Z,2020-04-25T12:36:10Z
100058,2020-04-29T14:40:50Z,2020-04-29T15:50:50Z
100058,2020-04-30T12:49:18Z,2020-04-30T14:46:18Z
100059,2020-04-01T10:43:45Z,2020-04-01T11:16:45Z
100059,2020-04-06T03:00:37Z,2020-04-06T03:42:37Z
100059,2020-04-07T08:56:28Z,2020-04-07T09:22:28Z
100059,2020-04-12T19:56:37Z,2020-04-12T20:56:37Z
100059,2020-04-17T18:51:11Z,2020-04-17T19:25:11Z
100059,2020-04-20T07:46:03Z,2020-04-20T08:43:03Z
100059,2020-04-24T15:15:03Z,2020-04-24T17:09:03Z
100059,2020-04-28T20:08:31Z,2020-04-28T21:04:31Z
100059,2020-04-28T20:53:12Z,2020-04-28T22:01:12Z
100060,2020-04-01T03:58:44Z,2020-04-01T05:50:44Z
100060,2020-04-02T17:09:48Z,2020-04-02T18:35:48Z
100060,2020-04-04T14:11:14Z,2020-04-04T15:27:14Z
100060,2020-04-05T06:03:57Z,2020-04-05T07:39:57Z
100060,2020-04-05T10:59:58Z,2020-04-05T12:02:58Z
100060,2020-04-07T03:33:15Z,2020-04-07T05:03:15Z
100060,2020-04-16T09:06:46Z,2020-04-16T10:11:46Z
100060,2020-04-18T01:44:02Z,2020-04-18T03:10:02Z
100060,2020-04-19T18:24:49Z,2020-04-19T19:15:49Z
100060,2020-04-20T22:38:37Z,2020-04-21T00:19:37Z
100060,2020-04-21T18:41:29Z,2020-04-21T19:48:29Z
100060,2020-04-23T00:46:50Z,2020-04-23T01:46:50Z
100060,2020-04-23T05:20:08Z,2020-04-23T06:13:08Z
100060,2020-04-28T17:53:44Z,2020-04-28T18:49:44Z
100061,2020-04-13T23:30:11Z,2020-04-14T00:01:11Z
100061,2020-04-15T01:56:38Z,2020-04-15T02:43:38Z
100061,2020-04-15T07:43:15Z,2020-04-15T08:20:15Z
100061,2020-04-17T23:30:17Z,2020-04-18T01:26:17Z
100061,2020-04-20T06:33:58Z,2020-04-20T08:33:58Z
100061,2020-04-21T12:47:43Z,2020-04-21T13:30:43Z
100061,2020-04-22T11:08:54Z,2020-04-22T12:16:54Z
100061,2020-04-26T07:59:28Z,2020-04-26T09:13:28Z
100061,2020-04-26T21:00:02Z,2020-04-26T22:45:02Z
100061,2020-04-29T08:22:09Z,2020-04-29T09:01:09Z
100061,2020-04-29T13:48:58Z,2020-04-29T14:37:58Z
100062,2020-04-03T13:34:23Z,2020-04-03T14:44:23Z
100062,2020-04-04T07:06:48Z,2020-04-04T08:07:48Z
100062,2020-04-06T11:05:53Z,2020-04-06T12:15:53Z
100062,2020-04-08T13:19:09Z,2020-04-08T14:14:09Z
100062,2020-04-11T01:33:30Z,2020-04-11T02:20:30Z
100062,2020-04-20T03:24:36Z,2020-04-20T04:19:36Z
100062,2020-04-22T21:40:19Z,2020-04-22T22:37:19Z
100062,2020-04-23T08:53:38Z,2020-04-23T10:00:38Z
100063,2020-04-03T12:48:18Z,2020-04-03T14:44:18Z
100063,2020-04-13T16:09:04Z,2020-04-13T17:20:04Z
100063,2020-04-15T13:28:44Z,2020-04-15T15:20:44Z
100063,2020-04-15T18:42:46Z,2020-04-15T19:32:46Z
100063,2020-04-19T00:40:33Z,2020-04-19T02:05:33Z
100063,2020-04-21T08:07:50Z,2020-04-21T09:47:50Z
100063,2020-04-21T23:16:23Z,2020-04-22T00:09:23Z
100063,2020-04-30T01:52:57Z,2020-04-30T02:15:57Z
100064,2020-04-01T20:57:50Z,2020-04-01T21:32:50Z
100064,2020-04-02T04:46:08Z,2020-04-02T05:31:08Z
100064,2020-04-02T13:13:50Z,2020-04-02T13:58:50Z
100064,2020-04-02T17:42:17Z,2020-04-02T19:05:17Z
100064,2020-04-05T08:10:53Z,2020-04-05T09:27:53Z
100064,2020-04-05T17:21:20Z,2020-04-05T17:54:20Z
100064,2020-04-06T09:07:47Z,2020-04-06T11:06:47Z
100064,2020-04-07T06:09:05Z,2020-04-07T07:01:05Z
100064,2020-04-07T15:18:07Z,2020-04-07T16:37:07Z
100064,2020-04-11T16:34:24Z,2020-04-11T18:06:24Z
100064,2020-04-13T22:00:41Z,2020-04-13T22:28:41Z
100064,2020-04-14T05:59:57Z,2020-04-14T07:29:57Z
100064,2020-04-17T16:15:40Z,2020-04-17T17:50:40Z
100064,2020-04-21T00:08:16Z,2020-04-21T00:54:16Z
100064,2020-04-22T01:57:22Z,2020-04-22T03:31:22Z
100064,2020-04-22T08:10:12Z,2020-04-22T09:32:12Z
100064,2020-04-24T08:58:31Z,2020-04-24T09:37:31Z
100064,2020-04-27T08:57:44Z,2020-04-27T09:57:44Z
100065,2020-04-04T01:17:57Z,2020-04-04T02:26:57Z
100065,2020-04-06T18:01:18Z,2020-04-06T18:47:18Z
100065,2020-04-11T03:58:42Z,2020-04-11T05:01:42Z
100065,2020-04-18T13:10:48Z,2020-04-18T14:22:48Z
100065,2020-04-21T11:24:35Z,2020-04-21T11:48:35Z
100065,2020-04-21T16:13:54Z,2020-04-21T16:57:54Z
100065,2020-04-24T09:53:27Z,2020-04-24T11:42:27Z
100065,2020-04-28T09:48:07Z,2020-04-28T10:56:07Z
100065,2020-04-29T15:42:28Z,2020-04-29T17:04:28Z
100065,2020-04-29T23:04:14Z,2020-04-29T23:41:14Z
100065,2020-04-30T05:48:29Z,2020-04-30T07:34:29Z
100066,2020-04-02T01:01:56Z,2020-04-02T02:22:56Z
100066,2020-04-06T15:51:17Z,2020-04-06T16:27:17Z
100066,2020-04-08T03:50:21Z,2020-04-08T04:35:21Z
100066,2020-04-08T15:09:09Z,2020-04-08T16:37:09Z
100066,2020-04-08T18:08:23Z,2020-04-08T19:27:23Z
100066,2020-04-10T11:59:47Z,2020-04-10T13:55:47Z
100066,2020-04-10T12:57:08Z,2020-04-10T14:03:08Z
100066,2020-04-12T09:34:11Z,2020-04-12T11:31:11Z
100066,2020-04-24T16:54:51Z,2020-04-24T18:13:51Z
100066,2020-04-28T18:04:52Z,2020-04-28T18:44:52Z
100066,2020-04-28T20:37:33Z,2020-04-28T21:05:33Z
100067,2020-04-05T22:52:23Z,2020-04-05T23:12:23Z
100067,2020-04-09T03:16:29Z,2020-04-09T03:59:29Z
100067,2020-04-11T07:23:16Z,2020-04-11T08:11:16Z
100067,2020-04-13T05:27:12Z,2020-04-13T06:33:12Z
100067,2020-04-14T04:54:48Z,2020-04-14T06:10:48Z
100067,2020-04-21T19:20:00Z,2020-04-21T19:57:00Z
100067,2020-04-25T07:52:03Z,2020-04-25T08:36:03Z
100067,2020-04-27T05:52:00Z,2020-04-27T06:18:00Z
100068,2020-04-01T02:12:05Z,2020-04-01T03:50:05Z
100068,2020-04-01T08:03:22Z,2020-04-01T09:11:22Z
100068,2020-04-05T23:48:41Z,2020-04-06T01:09:41Z
100068,2020-04-12T17:07:24Z,2020-04-12T18:31:24Z
100068,2020-04-13T02:46:37Z,2020-04-13T04:24:37Z
100068,2020-04-13T23:31:39Z,2020-04-14T00:59:39Z
100068,2020-04-15T20:47:57Z,2020-04-15T21:40:57Z
100068,2020-04-16T05:53:26Z,2020-04-16T07:36:26Z
100068,2020-04-17T05:25:08Z,2020-04-17T06:48:08Z
100068,2020-04-20T12:11:19Z,2020-04-20T13:10:19Z
100068,2020-04-22T20:28:03Z,2020-04-22T21:21:03Z
100068,2020-04-27T04:28:17Z,2020-04-27T05:21:17Z
100068,2020-04-29T08:41:49Z,2020-04-29T09:19:49Z
100069,2020-04-01T00:38:13Z,2020-04-01T01:42:13Z
100069,2020-04-01T23:43:42Z,2020-04-02T01:27:42Z
100069,2020-04-08T00:07:07Z,2020-04-08T00:34:07Z
100069,2020-04-13T19:46:49Z,2020-04-13T21:17:49Z
100069,2020-04-15T08:33:47Z,2020-04-15T09:12:47Z
100069,2020-04-18T07:30:07Z,2020-04-18T08:49:07Z
100069,2020-04-19T05:00:40Z,2020-04-19T05:40:40Z
100069,2020-04-20T01:19:35Z,2020-04-20T03:01:35Z
100069,2020-04-23T06:33:54Z,2020-04-23T07:10:54Z
100069,2020-04-24T01:48:05Z,2020-04-24T03:14:05Z
100070,2020-03-31T23:12:39Z,2020-03-31T23:58:39Z
100070,2020-04-01T14:23:57Z,2020-04-01T16:09:57Z
100070,2020-04-01T17:13:24Z,2020-04-01T18:31:24Z
100070,2020-04-02T04:31:08Z,2020-04-02T06:12:08Z
100070,2020-04-05T15:11:47Z,2020-04-05T17:07:47Z
100070,2020-04-06T21:51:33Z,2020-04-06T23:42:33Z
100070,2020-04-09T19:43:35Z,2020-04-09T21:14:35Z
100070,2020-04-09T21:24:21Z,2020-04-09T21:46:21Z
100070,2020-04-10T06:31:47Z,2020-04-10T07:57:47Z
100070,2020-04-12T11:42:19Z,2020-04-12T12:10:19Z
100070,2020-04-16T16:35:55Z,2020-04-16T17:57:55Z
100070,2020-04-16T17:08:01Z,2020-04-16T17:55:01Z
100070,2020-04-18T06:20:37Z,2020-04-18T06:57:37Z
100070,2020-04-29T18:25:41Z,2020-04-29T19:53:41Z
100070,2020-04-30T11:57:51Z,2020-04-30T13:22:51Z
100070,2020-04-30T20:07:21Z,2020-04-30T21:36:21Z
100071,2020-04-13T03:05:09Z,2020-04-13T04:51:09Z
100071,2020-04-18T11:41:44Z,2020-04-18T13:29:44Z
100071,2020-04-22T06:33:54Z,2020-04-22T08:33:54Z
100071,2020-04-28T15:02:21Z,2020-04-28T16:41:21Z
100071,2020-04-28T20:38:54Z,2020-04-28T21:11:54Z
100072,2020-04-01T13:05:13Z,2020-04-01T14:31:13Z
100072,2020-04-04T01:27:38Z,2020-04-04T02:02:38Z
100072,2020-04-07T09:29:50Z,2020-04-07T10:43:50Z
100072,2020-04-09T04:04:42Z,2020-04-09T05:15:42Z
100072,2020-04-11T00:21:16Z,2020-04-11T01:31:16Z
100072,2020-04-13T22:12:18Z,2020-04-13T22:47:18Z
100072,2020-04-15T03:05:48Z,2020-04-15T05:01:48Z
100072,2020-04-15T15:02:07Z,2020-04-15T16:30:07Z
100072,2020-04-18T03:22:16Z,2020-04-18T04:21:16Z
100072,2020-04-23T13:01:24Z,2020-04-23T14:20:24Z
100072,2020-04-24T09:03:59Z,2020-04-24T10:09:59Z
100072,2020-04-26T10:25:06Z,2020-04-26T11:01:06Z
100073,2020-04-01T18:12:20Z,2020-04-01T18:56:20Z
100073,2020-04-03T03:18:14Z,2020-04-03T04:52:14Z
100073,2020-04-03T09:03:15Z,2020-04-03T10:01:15Z
100073,2020-04-04T08:26:23Z,2020-04-04T10:06:23Z
100073,2020-04-04T13:21:47Z,2020-04-04T14:14:47Z
100073,2020-04-04T21:22:01Z,2020-04-04T22:19:01Z
100073,2020-04-05T06:44:26Z,2020-04-05T08:22:26Z
100073,2020-04-06T05:02:27Z,2020-04-06T05:24:27Z
100073,2020-04-08T03:06:58Z,2020-04-08T03:48:58Z
100073,2020-04-11T22:56:27Z,2020-04-11T23:19:27Z
100073,2020-04-13T16:00:04Z,2020-04-13T16:39:04Z
100073,2020-04-19T08:34:37Z,2020-04-19T09:18:37Z
100073,2020-04-25T00:24:58Z,2020-04-25T02:19:58Z
100073,2020-04-26T12:22:42Z,2020-04-26T13:22:42Z
100073,2020-04-28T03:13:35Z,2020-04-28T04:49:35Z
100074,2020-04-01T07:35:11Z,2020-04-01T08:48:11Z
100074,2020-04-03T14:00:31Z,2020-04-03T15:49:31Z
100074,2020-04-04T02:42:40Z,2020-04-04T04:16:40Z
100074,2020-04-14T05:19:38Z,2020-04-14T05:39:38Z
100074,2020-04-14T22:57:20Z,2020-04-15T00:11:20Z
100074,2020-04-18T11:11:54Z,2020-04-18T12:59:54Z
100074,2020-04-24T17:47:43Z,2020-04-24T18:57:43Z
100074,2020-04-25T23:42:56Z,2020-04-26T00:21:56Z
100074,2020-04-28T01:48:29Z,2020-04-28T02:36:29Z
100075,2020-04-03T01:54:14Z,2020-04-03T03:12:14Z
100075,2020-04-03T20:58:22Z,2020-04-03T22:04:22Z
100075,2020-04-05T11:57:06Z,2020-04-05T13:28:06Z
100075,2020-04-05T14:59:57Z,2020-04-05T16:14:57Z
100075,2020-04-06T14:59:31Z,2020-04-06T16:46:31Z
100075,2020-04-08T20:57:43Z,2020-04-08T21:40:43Z
100075,2020-04-08T23:18:01Z,2020-04-09T00:23:01Z
100075,2020-04-14T08:59:09Z,2020-04-14T10:40:09Z
100075,2020-04-15T15:15:50Z,2020-04-15T16:19:50Z
100075,2020-04-16T15:27:03Z,2020-04-16T16:24:03Z
100075,2020-04-18T15:23:41Z,2020-04-18T16:21:41Z
100075,2020-04-21T07:27:55Z,2020-04-21T08:39:55Z
100075,2020-04-23T03:57:15Z,2020-04-23T04:44:15Z
100075,2020-04-23T08:49:58Z,2020-04-23T10:49:58Z
100075,2020-04-25T04:51:56Z,2020-04-25T05:49:56Z
100075,2020-04-26T23:30:02Z,2020-04-27T01:19:02Z
100076,2020-04-02T17:20:04Z,2020-04-02T18:39:04Z
100076,2020-04-04T23:31:12Z,2020-04-04T23:55:12Z
100076,2020-04-05T17:34:31Z,2020-04-05T18:38:31Z
100076,2020-04-08T20:20:10Z,2020-04-08T22:17:10Z
100076,2020-04-11T22:51:34Z,2020-04-11T23:45:34Z
100076,2020-04-13T04:58:19Z,2020-04-13T05:44:19Z
100076,2020-04-15T08:19:59Z,2020-04-15T09:56:59Z
100076,2020-04-18T01:52:51Z,2020-04-18T03:44:51Z
100076,2020-04-19T00:45:46Z,2020-04-19T01:12:46Z
100076,2020-04-20T04:17:48Z,2020-04-20T05:12:48Z
100076,2020-04-26T02:23:47Z,2020-04-26T02:58:47Z
100076,2020-04-30T03:37:37Z,2020-04-30T05:14:37Z
100077,2020-04-07T00:42:14Z,2020-04-07T01:29:14Z
100077,2020-04-07T08:14:32Z,2020-04-07T09:53:32Z
100077,2020-04-08T03:01:55Z,2020-04-08T04:06:55Z
100077,2020-04-09T10:12:48Z,2020-04-09T11:33:48Z
100077,2020-04-12T13:39:17Z,2020-04-12T14:53:17Z
100077,2020-04-20T18:58:40Z,2020-04-20T20:05:40Z
100078,2020-04-01T10:52:58Z,2020-04-01T12:00:58Z
100078,2020-04-12T00:37:47Z,2020-04-12T02:02:47Z
